 
****************************************
Report : power
        -net
        -analysis_effort low
        -sort_mode net_switching_power
Design : MYFIR
Version: O-2018.06-SP4
Date   : Tue Nov 17 14:18:38 2020
****************************************


Library(s) Used:

    NangateOpenCellLibrary (File: /software/dk/nangate45/synopsys/NangateOpenCellLibrary_typical_ecsm_nowlm.db)


Operating Conditions: typical   Library: NangateOpenCellLibrary
Wire Load Model Mode: top

Design        Wire Load Model            Library
------------------------------------------------
MYFIR                  5K_hvratio_1_1    NangateOpenCellLibrary


Global Operating Voltage = 1.1  
Power-specific unit information :
    Voltage Units = 1V
    Capacitance Units = 1.000000ff
    Time Units = 1ns
    Dynamic Power Units = 1uW    (derived from V,C,T units)
    Leakage Power Units = 1nW



  Attributes
  ----------
      a  -  Switching activity information annotated on net
      d  -  Default switching activity information on net

                             Total      Static   Toggle   Switching
Net                          Net Load   Prob.    Rate     Power      Attrs
                               3.072    0.664    0.0646      0.1200  a
DP_mult_77_n232                3.986    0.500    0.0498      0.1200  a
DP_mult_77_n251                3.986    0.500    0.0498      0.1200  a
DP_mult_77_n261                3.986    0.500    0.0498      0.1200  a
DP_mult_77_n244                3.953    0.500    0.0498      0.1190  a
DP_mult_77_n231                3.986    0.511    0.0492      0.1186  a
DP_mult_77_n250                3.986    0.511    0.0492      0.1186  a
DP_mult_77_n260                3.986    0.511    0.0492      0.1186  a
DP_mult_77_n101                3.758    0.500    0.0519      0.1181  a
DP_add_0_root_add_0_root_add_83_G7_carry[3]
                               3.072    0.379    0.0633      0.1177  a
DP_sum_2__0_                   4.085    0.449    0.0474      0.1172  a
DP_mult_77_n224                4.035    0.502    0.0476      0.1161  a
DP_mult_77_n235                4.015    0.502    0.0476      0.1155  a
DP_mult_77_n254                3.986    0.502    0.0476      0.1147  a
DP_mult_77_n264                3.986    0.502    0.0476      0.1147  a
DP_mult_77_n50                 3.981    0.498    0.0476      0.1145  a
DP_sum[6]                      1.909    0.510    0.0983      0.1135  a
DP_sum[5]                      1.909    0.523    0.0981      0.1133  a
DP_delay_line[13]             12.641    0.563    0.0147      0.1122  a
DP_delay_line[10]             12.641    0.563    0.0147      0.1122  a
DP_sum_0__5_                   3.782    0.582    0.0487      0.1113  a
DP_delay_line[21]             12.641    0.488    0.0145      0.1111  a
DP_delay_line[29]             12.641    0.452    0.0145      0.1111  a
DP_delay_line[37]             12.641    0.478    0.0145      0.1111  a
DP_delay_line[18]             12.641    0.488    0.0145      0.1111  a
DP_delay_line[26]             12.641    0.452    0.0145      0.1111  a
DP_delay_line[34]             12.641    0.478    0.0145      0.1111  a
DP_add_2_root_add_0_root_add_83_G7_carry[7]
                               3.072    0.548    0.0595      0.1105  a
DP_delay_line[45]             12.641    0.469    0.0144      0.1101  a
DP_delay_line[42]             12.641    0.469    0.0144      0.1101  a
DP_sum_4__0_                   4.085    0.666    0.0441      0.1091  a
DP_delay_line[53]             12.641    0.414    0.0143      0.1090  a
DP_delay_line[61]             12.641    0.437    0.0143      0.1090  a
DP_delay_line[50]             12.641    0.414    0.0143      0.1090  a
DP_delay_line[58]             12.641    0.437    0.0143      0.1090  a
DP_mult_77_n99                 3.782    0.497    0.0476      0.1088  a
DP_add_0_root_add_0_root_add_83_G7_carry[6]
                               3.072    0.654    0.0580      0.1077  a
DP_mult_77_G4_n218             2.883    0.007    0.0611      0.1066  a
DP_delay_line[14]             12.641    0.525    0.0138      0.1059  a
DP_delay_line[22]             12.641    0.499    0.0138      0.1059  a
DP_sum_0__4_                   3.782    0.610    0.0462      0.1057  a
DP_mult_77_G6_n218             2.883    0.007    0.0606      0.1057  a
DP_delay_line[30]             12.641    0.474    0.0137      0.1048  a
DP_delay_line[38]             12.641    0.438    0.0137      0.1048  a
DP_delay_line[46]             12.641    0.470    0.0136      0.1038  a
DP_mult_77_n239                3.896    0.782    0.0440      0.1037  a
DP_delay_line[54]             12.641    0.436    0.0134      0.1027  a
DP_delay_line[62]             12.641    0.400    0.0134      0.1027  a
DP_sum_3__5_                   4.055    0.413    0.0418      0.1026  a
DP_mult_4__12_                 4.055    0.437    0.0414      0.1016  a
DP_mult_4__13_                 4.055    0.437    0.0413      0.1012  a
DP_sum_4__3_                   4.055    0.699    0.0411      0.1009  a
DP_add_0_root_add_0_root_add_83_G7_carry[5]
                               3.072    0.635    0.0541      0.1006  a
DP_sum_1__1_                   3.782    0.699    0.0437      0.1000  a
DP_add_2_root_add_0_root_add_83_G7_carry[6]
                               3.072    0.549    0.0537      0.0999  a
DP_delay_line[11]             12.641    0.489    0.0130      0.0996  a
DP_delay_line[12]             12.641    0.489    0.0130      0.0996  a
DP_delay_line[19]             12.641    0.480    0.0130      0.0996  a
DP_delay_line[20]             12.641    0.480    0.0130      0.0996  a
DP_sum_0__3_                   3.782    0.616    0.0434      0.0994  a
DP_sum_0__0_                   3.849    0.465    0.0426      0.0993  a
DP_mult_5__12_                 4.055    0.463    0.0404      0.0992  a
DP_mult_0__8_                  4.055    0.772    0.0403      0.0989  a
DP_delay_line[27]             12.641    0.470    0.0129      0.0985  a
DP_delay_line[28]             12.641    0.470    0.0129      0.0985  a
DP_mult_5__9_                  4.055    0.459    0.0402      0.0985  a
DP_mult_0__9_                  4.055    0.771    0.0400      0.0982  a
DP_mult_77_G4_n24              4.055    0.579    0.0400      0.0982  a
CU_n4                          4.070    0.725    0.0397      0.0979  a
DP_mult_4__14_                 4.055    0.436    0.0399      0.0979  a
DP_delay_line[15]             12.641    0.491    0.0127      0.0975  a
DP_delay_line[23]             12.641    0.482    0.0127      0.0975  a
DP_delay_line[35]             12.641    0.437    0.0127      0.0975  a
DP_delay_line[36]             12.641    0.437    0.0127      0.0975  a
DP_delay_line[43]             12.641    0.465    0.0127      0.0975  a
DP_delay_line[44]             12.641    0.465    0.0127      0.0975  a
DP_mult_77_G6_n24              4.055    0.537    0.0396      0.0972  a
DP_delay_line[31]             12.641    0.438    0.0126      0.0964  a
DP_delay_line[51]             12.641    0.418    0.0126      0.0964  a
DP_delay_line[52]             12.641    0.418    0.0126      0.0964  a
DP_delay_line[59]             12.641    0.395    0.0126      0.0964  a
DP_delay_line[60]             12.641    0.395    0.0126      0.0964  a
DP_sum[7]                      1.909    0.519    0.0835      0.0964  a
DP_mult_77_n48                 3.072    0.470    0.0514      0.0955  a
DP_delay_line[39]             12.641    0.439    0.0125      0.0954  a
DP_delay_line[47]             12.641    0.459    0.0125      0.0954  a
DP_delay_line[55]             12.641    0.414    0.0125      0.0954  a
DP_sum_2__2_                   4.055    0.609    0.0388      0.0952  a
DP_sum_0__6_                   3.782    0.572    0.0415      0.0950  a
CU_n2                          3.935    0.278    0.0399      0.0950  a
DP_mult_4__10_                 4.055    0.479    0.0387      0.0948  a
DP_delay_line[63]             12.641    0.421    0.0123      0.0943  a
DP_mult_3__12_                 3.782    0.469    0.0411      0.0941  a
DP_add_1_root_add_0_root_add_83_G7_carry[5]
                               3.072    0.576    0.0506      0.0940  a
DP_sum_4__2_                   4.055    0.700    0.0381      0.0935  a
DP_add_1_root_add_0_root_add_83_G7_carry[6]
                               3.072    0.575    0.0503      0.0935  a
DP_mult_3__9_                  3.782    0.438    0.0406      0.0928  a
DP_sum_6__6_                   3.782    0.581    0.0404      0.0925  a
DP_sum_6__7_                   3.782    0.581    0.0404      0.0925  a
DP_sum_3__3_                   4.055    0.416    0.0377      0.0925  a
DP_add_1_root_add_0_root_add_83_G7_carry[4]
                               3.072    0.577    0.0498      0.0925  a
DP_sum[4]                      1.909    0.481    0.0792      0.0915  a
DP_mult_2__10_                 4.055    0.484    0.0371      0.0911  a
DP_delay_line[69]             10.565    0.434    0.0143      0.0911  a
DP_delay_line[66]             10.565    0.434    0.0143      0.0911  a
DP_mult_2__12_                 4.055    0.482    0.0369      0.0905  a
DP_sum[2]                      1.909    0.488    0.0783      0.0904  a
DP_add_2_root_add_0_root_add_83_G7_carry[5]
                               3.072    0.549    0.0485      0.0902  a
DP_mult_0__10_                 4.055    0.770    0.0367      0.0901  a
DP_mult_0__11_                 4.055    0.770    0.0367      0.0901  a
DP_mult_0__12_                 4.055    0.770    0.0367      0.0901  a
DP_mult_0__13_                 4.055    0.769    0.0367      0.0901  a
DP_mult_0__14_                 4.055    0.769    0.0367      0.0901  a
DP_sum_2__1_                   4.055    0.521    0.0365      0.0895  a
DP_sum[0]                      1.909    0.540    0.0774      0.0894  a
DP_sum[3]                      1.909    0.569    0.0769      0.0888  a
DP_sum_3__6_                   4.055    0.412    0.0360      0.0884  a
DP_sum_3__7_                   4.055    0.412    0.0360      0.0884  a
DP_mult_77_G2_n208             9.953    0.437    0.0147      0.0883  a
DP_delay_line[8]               9.936    0.563    0.0147      0.0882  a
DP_add_2_root_add_0_root_add_83_G7_carry[3]
                               3.072    0.512    0.0474      0.0881  a
DP_sum_4__1_                   4.055    0.597    0.0359      0.0881  a
DP_mult_0__7_                  4.085    0.787    0.0356      0.0881  a
DP_add_1_root_add_0_root_add_83_G7_carry[3]
                               3.072    0.558    0.0473      0.0879  a
DP_mult_77_G3_n208             9.953    0.512    0.0145      0.0875  a
DP_mult_77_G4_n208             9.953    0.548    0.0145      0.0875  a
DP_mult_77_G5_n208             9.953    0.522    0.0145      0.0875  a
DP_delay_line[16]              9.936    0.488    0.0145      0.0873  a
DP_delay_line[24]              9.936    0.452    0.0145      0.0873  a
DP_delay_line[32]              9.936    0.478    0.0145      0.0873  a
DP_mult_77_G6_n208             9.953    0.531    0.0144      0.0867  a
DP_delay_line[40]              9.936    0.469    0.0144      0.0865  a
DP_mult_77_G4_n4               3.072    0.560    0.0463      0.0861  a
DP_delay_line[70]             10.565    0.419    0.0134      0.0859  a
DP_mult_77_G7_n208             9.953    0.586    0.0143      0.0858  a
DP_mult_77_G8_n208             9.953    0.563    0.0143      0.0858  a
DP_mult_77_G9_n208             9.953    0.566    0.0143      0.0858  a
DP_sum_3__4_                   4.055    0.414    0.0350      0.0858  a
DP_delay_line[48]              9.936    0.414    0.0143      0.0857  a
DP_delay_line[56]              9.936    0.437    0.0143      0.0857  a
DP_add_0_root_add_0_root_add_83_G7_carry[2]
                               3.072    0.357    0.0461      0.0856  a
DP_mult_77_G6_n4               3.072    0.538    0.0459      0.0853  a
DP_add_2_root_add_0_root_add_83_G7_carry[2]
                               3.072    0.334    0.0458      0.0851  a
DP_sum_6__5_                   3.782    0.582    0.0371      0.0850  a
DP_mult_5__10_                 4.055    0.461    0.0344      0.0844  a
DP_sum_6__3_                   3.782    0.583    0.0369      0.0844  a
DP_add_2_root_add_0_root_add_83_G7_carry[4]
                               3.072    0.549    0.0452      0.0841  a
DP_mult_6__10_                 3.782    0.415    0.0366      0.0837  a
DP_sum_0__2_                   3.782    0.585    0.0366      0.0837  a
DP_sum_3__2_                   4.055    0.373    0.0340      0.0834  a
DP_add_1_root_add_0_root_add_83_G7_carry[7]
                               3.072    0.574    0.0448      0.0833  a
DP_mult_77_G5_n218             2.883    0.007    0.0477      0.0832  a
DP_mult_2__11_                 4.055    0.482    0.0339      0.0831  a
DP_mult_6__12_                 3.782    0.414    0.0360      0.0825  a
DP_sum_6__4_                   3.782    0.582    0.0360      0.0825  a
DP_mult_77_n220                6.080    0.855    0.0223      0.0822  a
DP_mult_77_n246                6.080    0.855    0.0223      0.0822  a
DP_mult_77_n257                6.049    0.145    0.0223      0.0818  a
DP_mult_77_n226                6.012    0.145    0.0223      0.0813  a
DP_sum_0__7_                   3.782    0.570    0.0350      0.0800  a
DP_sum_6__2_                   3.782    0.602    0.0350      0.0800  a
DP_add_3_root_add_0_root_add_83_G7_carry[7]
                               3.072    0.401    0.0429      0.0797  a
DP_delay_line[67]             10.565    0.434    0.0125      0.0797  a
DP_delay_line[68]             10.565    0.434    0.0125      0.0797  a
DP_mult_2__9_                  4.055    0.500    0.0322      0.0790  a
DP_mult_3__10_                 3.782    0.419    0.0345      0.0790  a
DP_sum_3__0_                   4.085    0.413    0.0318      0.0786  a
DP_mult_5__11_                 4.055    0.463    0.0319      0.0784  a
CU_n3                          3.240    0.996    0.0399      0.0782  a
DP_delay_line[71]             10.565    0.415    0.0122      0.0780  a
DP_mult_77_G4_n5               3.072    0.581    0.0417      0.0774  a
DP_add_3_root_add_0_root_add_83_G7_carry[5]
                               3.072    0.401    0.0415      0.0772  a
DP_mult_77_G6_n5               3.072    0.538    0.0415      0.0772  a
DP_mult_2__13_                 4.055    0.481    0.0314      0.0770  a
DP_mult_2__14_                 4.055    0.481    0.0314      0.0770  a
DP_mult_6__11_                 3.782    0.414    0.0333      0.0762  a
DP_mult_4__9_                  4.055    0.479    0.0308      0.0757  a
DP_add_0_root_add_0_root_add_83_G7_n2
                               3.072    0.200    0.0403      0.0749  a
DP_add_7_root_add_0_root_add_83_G7_carry[3]
                               3.072    0.322    0.0403      0.0749  a
DP_add_3_root_add_0_root_add_83_G7_carry[6]
                               3.072    0.401    0.0402      0.0746  a
DP_mult_77_G4_n2               2.542    0.565    0.0485      0.0746  a
DP_mult_77_G6_n2               2.542    0.544    0.0481      0.0740  a
DP_sum_6__1_                   3.782    0.545    0.0322      0.0737  a
DP_mult_3__11_                 3.782    0.441    0.0321      0.0734  a
DP_mult_77_n238                3.915    0.131    0.0306      0.0724  a
DP_mult_5__8_                  4.055    0.463    0.0295      0.0723  a
DP_mult_6__9_                  3.782    0.437    0.0312      0.0715  a
DP_mult_77_G5_n24              4.055    0.522    0.0289      0.0710  a
DP_mult_77_G5_n3               3.072    0.563    0.0378      0.0703  a
DP_mult_6__13_                 3.782    0.413    0.0306      0.0699  a
DP_mult_6__14_                 3.782    0.413    0.0306      0.0699  a
DP_mult_77_n5                  3.072    0.230    0.0376      0.0698  a
DP_mult_77_n6                  3.072    0.229    0.0376      0.0698  a
DP_mult_4__7_                  4.085    0.480    0.0282      0.0698  a
CU_N16                         1.438    0.725    0.0795      0.0692  a
CU_N17                         1.438    0.274    0.0795      0.0692  a
DP_mult_77_G3_n5               3.072    0.388    0.0371      0.0690  a
DP_mult_2__8_                  4.055    0.484    0.0281      0.0689  a
DP_mult_77_G3_n238             3.915    0.511    0.0291      0.0688  a
DP_mult_77_G4_n238             3.915    0.547    0.0291      0.0688  a
DP_sum_6__0_                   3.849    0.454    0.0293      0.0683  a
DP_add_2_root_add_0_root_add_83_G7_n1
                               3.072    0.304    0.0367      0.0683  a
DP_mult_77_n3                  3.072    0.230    0.0367      0.0683  a
DP_mult_77_n4                  3.072    0.230    0.0367      0.0683  a
DP_mult_77_G6_n238             3.915    0.530    0.0286      0.0678  a
DP_delay_line[64]              7.860    0.434    0.0143      0.0678  a
DP_add_7_root_add_0_root_add_83_G7_carry[6]
                               3.072    0.323    0.0365      0.0678  a
DP_mult_3__8_                  3.782    0.421    0.0296      0.0677  a
DP_mult_77_G7_n238             3.915    0.585    0.0285      0.0675  a
DP_mult_5__7_                  4.085    0.471    0.0270      0.0667  a
DP_mult_77_G7_n5               3.072    0.436    0.0358      0.0665  a
DP_sum[1]                      1.909    0.527    0.0576      0.0665  a
DP_sum_0__1_                   3.782    0.464    0.0289      0.0662  a
DP_mult_8__8_                  4.055    0.219    0.0266      0.0652  a
DP_add_3_root_add_0_root_add_83_G7_carry[4]
                               3.072    0.422    0.0350      0.0650  a
