 
****************************************
Report : power
        -net
        -analysis_effort low
        -sort_mode net_switching_power
Design : MYFIR_UNFOLDED
Version: O-2018.06-SP4
Date   : Thu Nov 12 15:41:56 2020
****************************************


Library(s) Used:

    NangateOpenCellLibrary (File: /software/dk/nangate45/synopsys/NangateOpenCellLibrary_typical_ecsm_nowlm.db)


Operating Conditions: typical   Library: NangateOpenCellLibrary
Wire Load Model Mode: top

Design        Wire Load Model            Library
------------------------------------------------
MYFIR_UNFOLDED         5K_hvratio_1_1    NangateOpenCellLibrary


Global Operating Voltage = 1.1  
Power-specific unit information :
    Voltage Units = 1V
    Capacitance Units = 1.000000ff
    Time Units = 1ns
    Dynamic Power Units = 1uW    (derived from V,C,T units)
    Leakage Power Units = 1nW



  Attributes
  ----------
      a  -  Switching activity information annotated on net
      d  -  Default switching activity information on net

                             Total      Static   Toggle   Switching
Net                          Net Load   Prob.    Rate     Power      Attrs
DATAPATH_state_vector[50]     34.956    0.457    0.0038      0.0793  a
DATAPATH_state_vector[53]     34.956    0.457    0.0038      0.0793  a
DATAPATH_state_vector[63]     34.956    0.429    0.0038      0.0793  a
DATAPATH_STATE_1_0_n26         7.923    0.092    0.0165      0.0791  a
DATAPATH_STATE_1_1_n26         7.923    0.092    0.0165      0.0791  a
DATAPATH_STATE_1_2_n26         7.923    0.092    0.0165      0.0791  a
DATAPATH_STATE_1_3_n26         7.923    0.092    0.0165      0.0791  a
DATAPATH_state_vector[70]     32.470    0.363    0.0040      0.0786  a
DATAPATH_STATE_2_0_n26         7.923    0.091    0.0164      0.0785  a
DATAPATH_STATE_2_1_n26         7.923    0.091    0.0164      0.0785  a
DATAPATH_STATE_2_2_n26         7.923    0.091    0.0164      0.0785  a
DATAPATH_STATE_2_3_n26         7.923    0.091    0.0164      0.0785  a
DATAPATH_N109                  3.782    0.515    0.0341      0.0781  a
DATAPATH_N110                  3.782    0.527    0.0341      0.0781  a
DATAPATH_N111                  3.782    0.536    0.0341      0.0781  a
DATAPATH_RESULT_REG_0_n26      7.923    0.091    0.0163      0.0779  a
DATAPATH_RESULT_REG_1_n26      7.923    0.091    0.0163      0.0779  a
DATAPATH_RESULT_REG_2_n26      7.923    0.091    0.0163      0.0779  a
DATAPATH_state_vector[23]     34.956    0.469    0.0036      0.0767  a
DATAPATH_state_vector[43]     34.956    0.375    0.0036      0.0767  a
DATAPATH_state_vector[44]     34.956    0.375    0.0036      0.0767  a
DATAPATH_state_vector[47]     34.956    0.349    0.0036      0.0767  a
DATAPATH_N112                  3.782    0.558    0.0330      0.0755  a
DATAPATH_N108                  3.849    0.580    0.0320      0.0745  a
DATAPATH_N305                  3.782    0.561    0.0324      0.0741  a
DATAPATH_state_vector[16]     26.841    0.515    0.0045      0.0731  a
CU_INPUTS_n4                   6.016    0.856    0.0200      0.0728  a
DATAPATH_N237                  3.782    0.574    0.0316      0.0724  a
DATAPATH_N365                  3.782    0.428    0.0315      0.0721  a
DATAPATH_N236                  3.849    0.526    0.0306      0.0713  a
DATAPATH_state_vector[40]     26.841    0.436    0.0044      0.0711  a
DATAPATH_N238                  3.782    0.403    0.0303      0.0692  a
DATAPATH_N366                  3.782    0.381    0.0303      0.0692  a
DATAPATH_state_vector[32]     26.841    0.466    0.0043      0.0690  a
DATAPATH_state_vector[56]     26.841    0.474    0.0043      0.0690  a
DATAPATH_state_vector[67]     32.470    0.412    0.0035      0.0688  a
DATAPATH_state_vector[68]     32.470    0.412    0.0035      0.0688  a
DATAPATH_state_vector[71]     32.470    0.429    0.0035      0.0688  a
DATAPATH_N194                  4.055    0.457    0.0279      0.0684  a
CU_INPUTS_n12                  6.089    0.885    0.0185      0.0682  a
DATAPATH_N364                  3.849    0.519    0.0286      0.0667  a
DATAPATH_N177                  3.782    0.484    0.0289      0.0661  a
DATAPATH_N175                  3.782    0.571    0.0288      0.0658  a
DATAPATH_N192                  4.055    0.480    0.0266      0.0653  a
DATAPATH_N242                  3.782    0.567    0.0284      0.0649  a
DATAPATH_N367                  3.782    0.545    0.0284      0.0649  a
DATAPATH_N370                  3.782    0.497    0.0284      0.0649  a
DATAPATH_state_vector[64]     24.355    0.398    0.0044      0.0645  a
DATAPATH_N319                  4.055    0.564    0.0263      0.0644  a
DATAPATH_CNT_IN_n1             2.542    0.184    0.0415      0.0638  a
DATAPATH_N320                  4.055    0.437    0.0260      0.0638  a
CU_INPUTS_N74                  1.438    0.426    0.0730      0.0635  a
DATAPATH_state_vector[10]     23.978    0.480    0.0044      0.0635  a
DATAPATH_state_vector[13]     23.978    0.480    0.0044      0.0635  a
DATAPATH_state_vector[14]     23.978    0.476    0.0044      0.0635  a
CU_INPUTS_n21                  1.940    0.390    0.0536      0.0629  a
DATAPATH_N240                  3.782    0.584    0.0275      0.0629  a
DATAPATH_N64                   4.055    0.463    0.0256      0.0629  a
DATAPATH_N174                  3.782    0.432    0.0274      0.0626  a
DATAPATH_N66                   4.055    0.473    0.0254      0.0623  a
DATAPATH_N190                  4.055    0.471    0.0254      0.0623  a
DATAPATH_N193                  4.055    0.522    0.0254      0.0623  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I3_carry[4]
                               3.072    0.471    0.0335      0.0623  a
DATAPATH_CNT_IN_n13            6.114    0.358    0.0166      0.0615  a
DATAPATH_N49                   3.782    0.472    0.0269      0.0615  a
DATAPATH_cnt_out[0]            6.095    0.642    0.0166      0.0613  a
DATAPATH_N239                  3.782    0.605    0.0268      0.0612  a
DATAPATH_N191                  4.055    0.522    0.0249      0.0610  a
DATAPATH_state_vector[24]     26.841    0.471    0.0038      0.0609  a
DATAPATH_state_vector[48]     26.841    0.457    0.0038      0.0609  a
DATAPATH_add_0_root_add_0_root_add_264_I9_I2_carry[6]
                               3.072    0.502    0.0326      0.0606  a
tc_cnt_in                      6.110    0.157    0.0164      0.0605  a
DATAPATH_N195                  4.055    0.456    0.0246      0.0604  a
